Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc
CUST_00592,Blue,125,1,117,22-01-2023,Week-4,Q1,2023,2902.0,2517,996,26,0.867,Swipe ,Bills,119.52,0
CUST_00593,Blue,415,1,126,22-01-2023,Week-4,Q1,2023,9852.0,2277,3813,71,0.231,Swipe ,Fuel,381.3,0
CUST_00595,Blue,450,1,104,22-01-2023,Week-4,Q1,2023,5260.0,1116,2546,62,0.212,Swipe ,Fuel,381.9,0
CUST_00602,Silver,420,0,107,22-01-2023,Week-4,Q1,2023,10580.0,1023,4721,81,0.097,Chip ,Food,944.2,0
CUST_00604,Blue,175,1,50,22-01-2023,Week-4,Q1,2023,27186.0,0,1704,34,0.0,Online ,Fuel,340.8,0
CUST_00605,Blue,380,1,85,22-01-2023,Week-4,Q1,2023,5441.0,812,4480,76,0.149,Chip ,Bills,1254.4,0
CUST_00606,Silver,150,0,103,22-01-2023,Week-4,Q1,2023,27000.0,0,1209,39,0.0,Swipe ,Bills,145.08,0
CUST_00612,Blue,450,1,100,22-01-2023,Week-4,Q1,2023,5180.0,1211,3447,74,0.234,Swipe ,Bills,344.7,0
CUST_00614,Blue,300,1,81,22-01-2023,Week-4,Q1,2023,9723.0,2459,1258,24,0.253,Swipe ,Bills,125.8,0
CUST_00618,Blue,295,0,110,22-01-2023,Week-4,Q1,2023,2395.0,1345,4983,84,0.562,Chip ,Grocery,747.45,0
CUST_00619,Blue,270,1,140,22-01-2023,Week-4,Q1,2023,5484.0,2517,2025,51,0.459,Swipe ,Bills,506.25,0
CUST_00621,Blue,125,0,48,22-01-2023,Week-4,Q1,2023,2339.0,0,1542,45,0.0,Chip ,Bills,138.78,0
CUST_00622,Blue,435,0,163,22-01-2023,Week-4,Q1,2023,11926.0,1766,3778,84,0.148,Chip ,Entertainment,680.04,0
CUST_00624,Blue,460,1,85,22-01-2023,Week-4,Q1,2023,1438.3,0,807,22,0.0,Swipe ,Bills,169.47,0
CUST_00625,Blue,420,0,94,22-01-2023,Week-4,Q1,2023,3025.0,2376,1277,23,0.785,Swipe ,Bills,89.39,0
CUST_00626,Blue,375,1,66,22-01-2023,Week-4,Q1,2023,4847.0,1856,4712,76,0.383,Swipe ,Food,282.72,0
CUST_00638,Blue,270,1,120,22-01-2023,Week-4,Q1,2023,3846.0,1285,1815,47,0.334,Swipe ,Fuel,326.7,0
CUST_00648,Gold,350,1,85,22-01-2023,Week-4,Q1,2023,16268.0,2517,15925,124,0.155,Chip ,Fuel,4618.25,0
CUST_00649,Blue,460,1,109,22-01-2023,Week-4,Q1,2023,7594.0,1442,15026,99,0.19,Chip ,Travel,1352.34,0
CUST_00654,Blue,270,0,94,22-01-2023,Week-4,Q1,2023,4731.0,831,14952,118,0.176,Swipe ,Food,1943.76,0
CUST_00656,Blue,285,1,145,22-01-2023,Week-4,Q1,2023,2381.0,651,1920,46,0.273,Swipe ,Grocery,345.6,0
CUST_00665,Blue,450,1,112,22-01-2023,Week-4,Q1,2023,5848.0,1481,8417,95,0.253,Swipe ,Bills,1010.04,0
CUST_00669,Blue,280,1,72,22-01-2023,Week-4,Q1,2023,2435.0,2432,1460,32,0.999,Chip ,Travel,292.0,0
CUST_00674,Blue,450,1,108,22-01-2023,Week-4,Q1,2023,8881.0,2145,2027,49,0.242,Swipe ,Bills,121.62,0
CUST_00676,Blue,270,0,111,22-01-2023,Week-4,Q1,2023,2393.0,1667,3768,79,0.697,Swipe ,Fuel,301.44,0
CUST_00677,Blue,125,1,146,22-01-2023,Week-4,Q1,2023,1811.0,0,5390,87,0.0,Swipe ,Food,916.3,0
CUST_00679,Blue,95,1,44,22-01-2023,Week-4,Q1,2023,1438.3,0,902,31,0.0,Swipe ,Bills,117.26,0
CUST_00683,Silver,475,0,53,22-01-2023,Week-4,Q1,2023,34516.0,1254,1366,25,0.036,Swipe ,Bills,300.52,0
CUST_00684,Blue,250,0,105,22-01-2023,Week-4,Q1,2023,30753.0,1661,1780,33,0.054,Swipe ,Bills,284.8,0
CUST_00694,Blue,275,0,91,22-01-2023,Week-4,Q1,2023,4111.0,1233,1289,36,0.3,Swipe ,Bills,180.46,0
CUST_00697,Blue,150,1,76,22-01-2023,Week-4,Q1,2023,6633.0,1322,8396,106,0.199,Swipe ,Entertainment,839.6,0
CUST_00701,Blue,250,0,87,22-01-2023,Week-4,Q1,2023,9551.0,1833,3213,52,0.192,Swipe ,Fuel,449.82,0
CUST_00705,Blue,415,0,119,22-01-2023,Week-4,Q1,2023,19138.0,0,2028,43,0.0,Swipe ,Bills,182.52,0
CUST_00706,Silver,245,1,68,22-01-2023,Week-4,Q1,2023,11097.0,0,4836,83,0.0,Chip ,Travel,870.48,0
CUST_00707,Blue,295,0,111,22-01-2023,Week-4,Q1,2023,15242.0,1170,1876,57,0.077,Swipe ,Bills,337.68,0
CUST_00709,Blue,125,0,69,22-01-2023,Week-4,Q1,2023,1438.3,0,2184,53,0.0,Swipe ,Bills,480.48,0
CUST_00711,Blue,250,1,123,22-01-2023,Week-4,Q1,2023,8701.0,215,1999,41,0.025,Swipe ,Bills,379.81,0
CUST_00712,Blue,200,1,98,22-01-2023,Week-4,Q1,2023,11638.0,926,563,15,0.08,Swipe ,Entertainment,67.56,0
CUST_00713,Blue,280,1,52,22-01-2023,Week-4,Q1,2023,2041.0,1687,1555,45,0.827,Swipe ,Bills,139.95,0
CUST_00714,Blue,410,0,110,22-01-2023,Week-4,Q1,2023,12716.0,1496,2412,64,0.118,Swipe ,Entertainment,458.28,0
CUST_00716,Blue,405,1,105,22-01-2023,Week-4,Q1,2023,13961.0,1299,783,20,0.093,Swipe ,Grocery,180.09,0
CUST_00719,Blue,390,1,83,22-01-2023,Week-4,Q1,2023,4840.0,2517,1637,22,0.52,Swipe ,Fuel,245.55,0
CUST_00723,Blue,390,0,46,22-01-2023,Week-4,Q1,2023,5353.0,1594,4456,79,0.298,Swipe ,Food,1069.44,0
CUST_00725,Blue,365,1,95,22-01-2023,Week-4,Q1,2023,4739.0,0,886,21,0.0,Swipe ,Fuel,256.94,0
CUST_00731,Blue,300,1,57,22-01-2023,Week-4,Q1,2023,3804.0,1917,14321,102,0.504,Chip ,Bills,2434.57,0
CUST_00734,Blue,295,0,96,22-01-2023,Week-4,Q1,2023,3326.0,1442,1627,54,0.434,Swipe ,Fuel,439.29,0
CUST_00736,Blue,390,1,109,22-01-2023,Week-4,Q1,2023,34516.0,0,4004,86,0.0,Online ,Grocery,400.4,0
CUST_00737,Silver,125,1,92,22-01-2023,Week-4,Q1,2023,25133.0,0,4033,73,0.0,Swipe ,Bills,322.64,0
CUST_00739,Blue,470,1,108,22-01-2023,Week-4,Q1,2023,1774.0,1115,3474,60,0.629,Swipe ,Grocery,799.02,0
CUST_00743,Blue,480,1,114,22-01-2023,Week-4,Q1,2023,2345.0,1643,4634,69,0.701,Chip ,Food,602.42,0
CUST_00744,Blue,95,1,84,22-01-2023,Week-4,Q1,2023,2585.0,1847,3480,64,0.715,Online ,Bills,1009.2,0
CUST_00745,Blue,125,0,113,22-01-2023,Week-4,Q1,2023,2984.0,0,4878,86,0.0,Online ,Fuel,439.02,0
CUST_00746,Blue,285,0,119,22-01-2023,Week-4,Q1,2023,9191.0,1666,4275,83,0.181,Chip ,Food,812.25,0
CUST_00748,Blue,195,1,101,22-01-2023,Week-4,Q1,2023,1853.0,0,4544,72,0.0,Chip ,Grocery,1226.88,0
CUST_00749,Blue,195,0,100,22-01-2023,Week-4,Q1,2023,3952.0,0,8241,82,0.0,Chip ,Entertainment,1648.2,0
CUST_00750,Blue,330,1,155,22-01-2023,Week-4,Q1,2023,2990.0,1828,2265,41,0.611,Chip ,Bills,407.7,0
CUST_00754,Silver,325,1,90,22-01-2023,Week-4,Q1,2023,16239.0,1487,3838,48,0.092,Swipe ,Food,345.42,0
CUST_00755,Blue,455,0,82,22-01-2023,Week-4,Q1,2023,34516.0,1382,8604,108,0.04,Swipe ,Bills,2064.96,0
CUST_00759,Blue,425,1,111,22-01-2023,Week-4,Q1,2023,9690.0,1115,4620,64,0.115,Swipe ,Travel,693.0,0
CUST_00762,Blue,420,1,108,22-01-2023,Week-4,Q1,2023,1438.3,906,4457,84,0.63,Chip ,Entertainment,445.7,0
CUST_00764,Blue,245,1,116,22-01-2023,Week-4,Q1,2023,2235.0,0,1229,27,0.0,Swipe ,Bills,73.74,0
CUST_00765,Blue,455,0,80,22-01-2023,Week-4,Q1,2023,2961.0,2048,4056,92,0.692,Chip ,Fuel,892.32,0
CUST_00766,Blue,280,1,100,22-01-2023,Week-4,Q1,2023,3433.0,1869,4504,84,0.544,Swipe ,Food,630.56,0
CUST_00767,Blue,395,1,100,22-01-2023,Week-4,Q1,2023,5043.0,743,10170,66,0.147,Chip ,Travel,2339.1,0
CUST_00775,Blue,330,1,81,22-01-2023,Week-4,Q1,2023,2782.0,1782,4669,93,0.641,Chip ,Entertainment,1167.25,0
CUST_00778,Blue,225,1,74,22-01-2023,Week-4,Q1,2023,19354.0,984,1207,32,0.051,Swipe ,Entertainment,325.89,0
CUST_00780,Blue,140,0,105,29-01-2023,Week-5,Q1,2023,24256.0,1076,4269,69,0.044,Swipe ,Bills,853.8,0
CUST_00783,Silver,125,1,85,29-01-2023,Week-5,Q1,2023,10332.0,948,2914,67,0.092,Swipe ,Bills,524.52,0
CUST_00790,Blue,275,1,41,29-01-2023,Week-5,Q1,2023,21304.0,1532,1770,25,0.072,Swipe ,Entertainment,336.3,1
CUST_00793,Blue,345,1,103,29-01-2023,Week-5,Q1,2023,3458.0,321,2256,40,0.093,Chip ,Food,631.68,1
CUST_00795,Blue,395,0,80,29-01-2023,Week-5,Q1,2023,1942.0,0,1853,31,0.0,Chip ,Bills,481.78,1
CUST_00796,Blue,195,0,96,29-01-2023,Week-5,Q1,2023,6846.0,0,1735,35,0.0,Swipe ,Bills,242.9,1
CUST_00800,Blue,300,1,119,29-01-2023,Week-5,Q1,2023,28422.0,1258,4841,80,0.044,Chip ,Food,726.15,0
CUST_00810,Blue,430,0,98,29-01-2023,Week-5,Q1,2023,21329.0,2119,4206,75,0.099,Online ,Grocery,462.66,0
CUST_00811,Blue,365,1,71,29-01-2023,Week-5,Q1,2023,4546.0,0,3739,53,0.0,Chip ,Grocery,785.19,0
CUST_00812,Blue,450,1,120,29-01-2023,Week-5,Q1,2023,15626.0,1148,3386,65,0.073,Chip ,Fuel,711.06,0
CUST_00813,Blue,375,0,74,29-01-2023,Week-5,Q1,2023,2295.0,0,2140,40,0.0,Swipe ,Grocery,428.0,0
CUST_00822,Blue,395,0,150,29-01-2023,Week-5,Q1,2023,5099.0,1178,3819,82,0.231,Chip ,Grocery,229.14,0
CUST_00829,Blue,250,0,110,29-01-2023,Week-5,Q1,2023,2280.0,1170,1924,50,0.513,Swipe ,Fuel,211.64,0
CUST_00832,Blue,225,1,117,29-01-2023,Week-5,Q1,2023,4907.0,773,5088,71,0.158,Chip ,Grocery,966.72,0
CUST_00834,Blue,270,0,78,29-01-2023,Week-5,Q1,2023,2040.0,1084,4751,80,0.531,Swipe ,Fuel,427.59,0
CUST_00835,Blue,150,0,65,29-01-2023,Week-5,Q1,2023,3186.0,2470,1531,37,0.775,Swipe ,Bills,214.34,0
CUST_00836,Blue,150,0,45,29-01-2023,Week-5,Q1,2023,2827.0,1430,1608,30,0.506,Swipe ,Fuel,305.52,0
CUST_00838,Blue,355,0,104,29-01-2023,Week-5,Q1,2023,3350.0,0,2849,61,0.0,Swipe ,Food,227.92,0
CUST_00842,Blue,480,0,109,29-01-2023,Week-5,Q1,2023,1579.0,768,4241,72,0.486,Swipe ,Food,551.33,0
CUST_00851,Blue,250,1,77,29-01-2023,Week-5,Q1,2023,12230.0,1196,3659,76,0.098,Chip ,Food,804.98,0
CUST_00853,Gold,125,1,117,29-01-2023,Week-5,Q1,2023,34516.0,1244,15176,126,0.036,Chip ,Fuel,3186.96,0
CUST_00857,Blue,270,0,75,29-01-2023,Week-5,Q1,2023,4608.0,1077,1535,31,0.234,Swipe ,Travel,383.75,0
CUST_00859,Blue,245,1,118,29-01-2023,Week-5,Q1,2023,3202.0,0,2917,37,0.0,Swipe ,Food,700.08,0
CUST_00863,Blue,225,0,67,29-01-2023,Week-5,Q1,2023,1438.3,0,4148,84,0.0,Chip ,Bills,414.8,0
CUST_00867,Silver,495,0,73,29-01-2023,Week-5,Q1,2023,26794.0,821,8788,58,0.031,Chip ,Fuel,1493.96,0
CUST_00869,Blue,445,1,120,29-01-2023,Week-5,Q1,2023,3062.0,2039,4037,71,0.666,Chip ,Travel,322.96,0
CUST_00872,Blue,335,0,115,29-01-2023,Week-5,Q1,2023,3414.0,1473,1803,49,0.431,Swipe ,Fuel,360.6,0
CUST_00873,Blue,345,0,106,29-01-2023,Week-5,Q1,2023,1900.0,1376,1881,45,0.724,Swipe ,Bills,206.91,0
CUST_00878,Blue,380,1,111,29-01-2023,Week-5,Q1,2023,9924.0,0,1949,43,0.0,Swipe ,Grocery,350.82,0
CUST_00880,Blue,470,1,93,29-01-2023,Week-5,Q1,2023,9422.0,2108,4633,58,0.224,Swipe ,Grocery,463.3,0
CUST_00881,Blue,200,0,98,29-01-2023,Week-5,Q1,2023,6153.0,974,7434,92,0.158,Swipe ,Grocery,892.08,0
CUST_00884,Blue,200,1,87,29-01-2023,Week-5,Q1,2023,8169.0,794,4927,70,0.097,Chip ,Food,541.97,0
CUST_00907,Blue,195,1,109,29-01-2023,Week-5,Q1,2023,2765.0,1211,4629,58,0.438,Swipe ,Bills,601.77,0
CUST_00909,Blue,270,0,90,29-01-2023,Week-5,Q1,2023,33755.0,2301,3458,71,0.068,Swipe ,Fuel,484.12,0
CUST_00915,Blue,125,1,94,29-01-2023,Week-5,Q1,2023,9880.0,1792,4609,80,0.181,Swipe ,Grocery,737.44,0
CUST_00922,Blue,290,0,99,29-01-2023,Week-5,Q1,2023,9959.0,199,8517,60,0.02,Chip ,Travel,1022.04,0
CUST_00928,Blue,250,0,82,29-01-2023,Week-5,Q1,2023,1438.3,0,2144,41,0.0,Swipe ,Entertainment,300.16,0
CUST_00933,Silver,450,1,135,29-01-2023,Week-5,Q1,2023,12359.0,0,7528,70,0.0,Chip ,Travel,1204.48,0
CUST_00935,Blue,425,1,96,29-01-2023,Week-5,Q1,2023,3150.0,0,3477,78,0.0,Swipe ,Grocery,973.56,0
CUST_00941,Blue,320,0,71,29-01-2023,Week-5,Q1,2023,1980.0,823,4467,69,0.416,Chip ,Bills,1206.09,0
CUST_00948,Blue,415,1,115,29-01-2023,Week-5,Q1,2023,3995.0,2475,12575,99,0.62,Chip ,Travel,2263.5,0
CUST_00953,Blue,335,0,71,29-01-2023,Week-5,Q1,2023,6038.0,0,1447,30,0.0,Swipe ,Grocery,318.34,0
CUST_00958,Silver,150,1,41,29-01-2023,Week-5,Q1,2023,18797.0,2158,1364,40,0.115,Swipe ,Bills,204.6,0
CUST_00959,Gold,335,0,88,29-01-2023,Week-5,Q1,2023,34516.0,2201,8614,63,0.064,Chip ,Travel,1981.22,0
CUST_00961,Blue,150,1,99,29-01-2023,Week-5,Q1,2023,10017.0,1850,15635,116,0.185,Chip ,Travel,3596.05,0
CUST_00965,Silver,125,1,50,29-01-2023,Week-5,Q1,2023,12833.0,0,9619,75,0.0,Chip ,Bills,2116.18,0
CUST_00966,Blue,125,0,159,29-01-2023,Week-5,Q1,2023,1950.0,0,2074,81,0.0,Swipe ,Entertainment,435.54,0
CUST_00968,Blue,200,0,109,29-01-2023,Week-5,Q1,2023,2137.0,996,4290,90,0.466,Swipe ,Grocery,386.1,0
CUST_00971,Blue,295,0,101,29-01-2023,Week-5,Q1,2023,2331.0,1709,4417,69,0.733,Chip ,Bills,1192.59,0
CUST_00972,Blue,425,0,150,29-01-2023,Week-5,Q1,2023,4935.0,0,7886,64,0.0,Chip ,Travel,473.16,0
CUST_00983,Blue,300,1,95,05-02-2023,Week-6,Q1,2023,3959.0,0,4935,92,0.0,Swipe ,Grocery,345.45,0
CUST_00994,Blue,300,0,163,05-02-2023,Week-6,Q1,2023,1665.0,0,2748,40,0.0,Chip ,Travel,494.64,0
CUST_00995,Blue,175,1,85,05-02-2023,Week-6,Q1,2023,11726.0,1925,4186,63,0.164,Swipe ,Grocery,795.34,0
CUST_00998,Blue,470,0,95,05-02-2023,Week-6,Q1,2023,2679.0,1558,4756,73,0.582,Chip ,Bills,1284.12,0
CUST_01003,Blue,150,1,100,05-02-2023,Week-6,Q1,2023,8109.0,0,1835,43,0.0,Chip ,Bills,348.65,0
CUST_01006,Silver,400,1,97,05-02-2023,Week-6,Q1,2023,16138.0,1249,1198,33,0.077,Swipe ,Fuel,167.72,0
CUST_01010,Blue,490,1,117,05-02-2023,Week-6,Q1,2023,31832.0,518,10201,59,0.016,Swipe ,Bills,816.08,0
CUST_01011,Blue,365,1,106,05-02-2023,Week-6,Q1,2023,4826.0,0,8585,62,0.0,Chip ,Food,772.65,0
CUST_01018,Blue,245,1,138,05-02-2023,Week-6,Q1,2023,8228.0,0,4277,80,0.0,Swipe ,Bills,342.16,0
CUST_01019,Blue,440,0,93,05-02-2023,Week-6,Q1,2023,4469.0,2331,8314,67,0.522,Chip ,Fuel,2327.92,0
CUST_01021,Gold,340,1,102,05-02-2023,Week-6,Q1,2023,34516.0,2517,9314,89,0.073,Chip ,Travel,1397.1,0
CUST_01023,Blue,100,1,100,05-02-2023,Week-6,Q1,2023,17846.0,1568,3626,77,0.088,Swipe ,Entertainment,688.94,1
CUST_01027,Blue,200,1,67,05-02-2023,Week-6,Q1,2023,9283.0,2288,13804,110,0.246,Chip ,Travel,1380.4,1
CUST_01028,Blue,420,0,111,05-02-2023,Week-6,Q1,2023,2219.0,1180,8686,91,0.532,Swipe ,Bills,2432.08,1
CUST_01035,Blue,400,0,73,05-02-2023,Week-6,Q1,2023,1438.3,0,2264,39,0.0,Swipe ,Bills,543.36,0
CUST_01039,Blue,460,1,110,05-02-2023,Week-6,Q1,2023,1438.3,680,4573,93,0.473,Chip ,Fuel,731.68,0
CUST_01043,Platinum,300,0,156,05-02-2023,Week-6,Q1,2023,19846.0,2162,16908,122,0.109,Chip ,Food,2028.96,0
CUST_01045,Blue,125,1,107,05-02-2023,Week-6,Q1,2023,9546.0,960,14211,111,0.101,Swipe ,Grocery,3836.97,0
CUST_01047,Blue,175,0,78,05-02-2023,Week-6,Q1,2023,1707.0,0,4846,80,0.0,Swipe ,Food,533.06,0
CUST_01053,Blue,430,1,128,05-02-2023,Week-6,Q1,2023,34516.0,1134,4520,73,0.033,Swipe ,Food,678.0,0
CUST_01054,Blue,270,0,93,05-02-2023,Week-6,Q1,2023,2984.0,2512,8296,91,0.842,Swipe ,Food,1161.44,0
CUST_01056,Blue,285,1,62,05-02-2023,Week-6,Q1,2023,11098.0,821,2156,46,0.074,Swipe ,Grocery,495.88,0
CUST_01057,Blue,440,1,86,05-02-2023,Week-6,Q1,2023,12587.0,815,3914,83,0.065,Chip ,Entertainment,743.66,0
CUST_01058,Blue,125,1,119,05-02-2023,Week-6,Q1,2023,2001.0,1217,3162,99,0.608,Swipe ,Grocery,758.88,0
CUST_01062,Blue,435,0,97,05-02-2023,Week-6,Q1,2023,21782.0,1006,1537,35,0.046,Swipe ,Bills,261.29,0
CUST_01069,Blue,125,0,146,05-02-2023,Week-6,Q1,2023,2188.0,1241,4509,67,0.567,Swipe ,Grocery,766.53,0
CUST_01072,Blue,280,0,83,05-02-2023,Week-6,Q1,2023,2859.0,2517,817,30,0.88,Swipe ,Travel,130.72,0
CUST_01076,Blue,300,1,117,05-02-2023,Week-6,Q1,2023,9664.0,1983,7995,56,0.205,Chip ,Travel,1519.05,0
CUST_01077,Blue,485,0,94,05-02-2023,Week-6,Q1,2023,2917.0,2517,2471,60,0.863,Swipe ,Entertainment,494.2,0
CUST_01079,Blue,190,0,76,05-02-2023,Week-6,Q1,2023,2406.0,1705,4665,89,0.709,Chip ,Bills,1026.3,0
CUST_01085,Silver,445,0,41,05-02-2023,Week-6,Q1,2023,34516.0,1847,3284,65,0.054,Swipe ,Grocery,525.44,0
CUST_01088,Blue,355,0,43,05-02-2023,Week-6,Q1,2023,3532.0,869,4297,64,0.246,Chip ,Entertainment,1203.16,0
CUST_01091,Blue,360,1,111,05-02-2023,Week-6,Q1,2023,30030.0,2028,1828,38,0.068,Swipe ,Fuel,164.52,0
CUST_01096,Blue,200,0,97,05-02-2023,Week-6,Q1,2023,8396.0,604,8329,101,0.072,Swipe ,Fuel,2415.41,0
CUST_01102,Blue,415,0,77,05-02-2023,Week-6,Q1,2023,3451.0,2006,4097,67,0.581,Swipe ,Fuel,491.64,0
CUST_01104,Blue,410,1,58,05-02-2023,Week-6,Q1,2023,2033.0,1471,2236,55,0.724,Swipe ,Bills,245.96,0
CUST_01108,Blue,200,0,59,05-02-2023,Week-6,Q1,2023,3864.0,1901,1018,32,0.492,Swipe ,Entertainment,101.8,0
CUST_01110,Silver,95,1,97,05-02-2023,Week-6,Q1,2023,34516.0,1066,8657,98,0.031,Swipe ,Fuel,605.99,0
CUST_01112,Blue,300,1,75,05-02-2023,Week-6,Q1,2023,4675.0,0,3487,69,0.0,Swipe ,Grocery,871.75,0
CUST_01113,Blue,225,0,73,05-02-2023,Week-6,Q1,2023,1438.3,862,1391,40,0.599,Swipe ,Bills,194.74,0
CUST_01114,Silver,400,0,74,05-02-2023,Week-6,Q1,2023,3442.0,1229,14618,100,0.357,Swipe ,Entertainment,3069.78,0
CUST_01116,Blue,175,1,110,05-02-2023,Week-6,Q1,2023,34516.0,0,1592,35,0.0,Swipe ,Grocery,334.32,0
CUST_01122,Blue,360,1,109,05-02-2023,Week-6,Q1,2023,2743.0,1815,1210,25,0.662,Swipe ,Bills,145.2,0
CUST_01124,Blue,370,1,99,05-02-2023,Week-6,Q1,2023,2544.0,1927,1346,30,0.757,Swipe ,Bills,201.9,0
CUST_01127,Blue,325,1,74,05-02-2023,Week-6,Q1,2023,3241.0,0,2152,43,0.0,Swipe ,Food,430.4,0
CUST_01128,Blue,150,1,90,05-02-2023,Week-6,Q1,2023,2581.0,1722,4431,79,0.667,Swipe ,Food,1284.99,0
CUST_01140,Blue,195,0,86,05-02-2023,Week-6,Q1,2023,2726.0,2127,5578,89,0.78,Swipe ,Food,1506.06,0
CUST_01143,Blue,300,0,119,05-02-2023,Week-6,Q1,2023,9371.0,1066,4754,78,0.114,Chip ,Food,1045.88,0
CUST_01145,Blue,125,0,86,05-02-2023,Week-6,Q1,2023,30928.0,2005,3863,72,0.065,Swipe ,Fuel,618.08,0
CUST_01146,Blue,480,1,112,05-02-2023,Week-6,Q1,2023,8700.0,1742,2306,50,0.2,Swipe ,Fuel,322.84,0
CUST_01148,Blue,225,1,44,05-02-2023,Week-6,Q1,2023,4941.0,1040,7631,91,0.21,Swipe ,Entertainment,1602.51,0
CUST_01150,Blue,300,0,77,05-02-2023,Week-6,Q1,2023,13632.0,1482,2168,42,0.109,Swipe ,Bills,433.6,0
CUST_01154,Blue,420,1,85,05-02-2023,Week-6,Q1,2023,4617.0,1035,1779,35,0.224,Swipe ,Entertainment,106.74,0
CUST_01156,Blue,350,0,77,05-02-2023,Week-6,Q1,2023,9554.0,2337,4049,71,0.245,Chip ,Bills,890.78,0
CUST_01157,Blue,200,0,106,05-02-2023,Week-6,Q1,2023,14817.0,1463,4014,70,0.099,Swipe ,Fuel,883.08,0
CUST_01163,Blue,450,0,98,05-02-2023,Week-6,Q1,2023,3832.0,1439,4741,88,0.376,Chip ,Fuel,284.46,0
CUST_01169,Blue,245,0,119,05-02-2023,Week-6,Q1,2023,9078.0,1194,4458,87,0.132,Chip ,Food,668.7,0
CUST_01176,Blue,495,0,113,12-02-2023,Week-7,Q1,2023,4982.0,0,8586,58,0.0,Chip ,Travel,944.46,0
CUST_01177,Blue,410,0,105,12-02-2023,Week-7,Q1,2023,1612.0,835,2148,40,0.518,Swipe ,Fuel,257.76,0
CUST_01181,Blue,150,1,85,12-02-2023,Week-7,Q1,2023,15894.0,1293,14256,118,0.081,Chip ,Bills,1853.28,0
CUST_01184,Blue,330,0,112,12-02-2023,Week-7,Q1,2023,6590.0,0,2449,67,0.0,Swipe ,Bills,514.29,0
CUST_01189,Blue,460,1,50,12-02-2023,Week-7,Q1,2023,4784.0,1629,4912,82,0.341,Swipe ,Food,785.92,0
CUST_01191,Blue,245,0,92,12-02-2023,Week-7,Q1,2023,2803.0,0,2216,40,0.0,Swipe ,Grocery,310.24,0
CUST_01194,Blue,245,0,162,12-02-2023,Week-7,Q1,2023,1896.0,1738,4588,75,0.917,Swipe ,Bills,275.28,0
CUST_01195,Blue,250,1,85,12-02-2023,Week-7,Q1,2023,19214.0,0,3407,47,0.0,Swipe ,Bills,783.61,0
CUST_01196,Blue,295,1,84,12-02-2023,Week-7,Q1,2023,9535.0,660,4210,81,0.069,Chip ,Food,631.5,0
CUST_01198,Blue,360,0,151,12-02-2023,Week-7,Q1,2023,2276.0,1372,4159,67,0.603,Swipe ,Food,499.08,0
CUST_01200,Blue,200,1,94,12-02-2023,Week-7,Q1,2023,6623.0,1823,2293,47,0.275,Chip ,Bills,481.53,0
CUST_01205,Blue,440,0,93,12-02-2023,Week-7,Q1,2023,26442.0,1642,1403,40,0.062,Swipe ,Bills,154.33,1
CUST_01209,Blue,245,1,67,12-02-2023,Week-7,Q1,2023,6152.0,0,968,23,0.0,Swipe ,Bills,280.72,0
CUST_01211,Blue,425,0,86,12-02-2023,Week-7,Q1,2023,16127.0,0,7729,82,0.0,Online ,Travel,463.74,0
CUST_01218,Blue,470,0,107,12-02-2023,Week-7,Q1,2023,3090.0,0,14198,101,0.0,Swipe ,Fuel,2555.64,0
CUST_01220,Blue,360,1,131,12-02-2023,Week-7,Q1,2023,18570.0,1524,3999,96,0.082,Swipe ,Bills,839.79,0
CUST_01221,Blue,250,0,92,12-02-2023,Week-7,Q1,2023,2837.0,1807,4279,83,0.637,Chip ,Grocery,299.53,0
CUST_01223,Blue,320,1,119,12-02-2023,Week-7,Q1,2023,19995.0,0,1879,34,0.0,Swipe ,Entertainment,300.64,0
CUST_01225,Blue,175,1,87,12-02-2023,Week-7,Q1,2023,10733.0,783,3910,66,0.073,Chip ,Travel,469.2,0
CUST_01227,Blue,405,1,113,12-02-2023,Week-7,Q1,2023,4066.0,1639,3040,56,0.403,Swipe ,Entertainment,699.2,0
CUST_01234,Blue,480,0,90,12-02-2023,Week-7,Q1,2023,34516.0,0,3847,74,0.0,Online ,Fuel,884.81,0
CUST_01246,Blue,480,1,81,12-02-2023,Week-7,Q1,2023,3788.0,1325,3975,65,0.35,Online ,Fuel,1033.5,0
CUST_01248,Blue,370,1,119,12-02-2023,Week-7,Q1,2023,10241.0,1545,2513,47,0.151,Chip ,Fuel,477.47,0
CUST_01251,Blue,300,1,118,12-02-2023,Week-7,Q1,2023,4736.0,945,3927,73,0.2,Swipe ,Fuel,549.78,0
CUST_01254,Platinum,420,0,110,12-02-2023,Week-7,Q1,2023,12510.0,1871,14018,128,0.15,Chip ,Entertainment,1541.98,0
CUST_01255,Blue,420,1,84,12-02-2023,Week-7,Q1,2023,3696.0,0,3405,76,0.0,Online ,Fuel,817.2,0
CUST_01262,Blue,245,1,95,12-02-2023,Week-7,Q1,2023,5589.0,0,4064,77,0.0,Swipe ,Food,975.36,0
CUST_01264,Blue,410,1,155,12-02-2023,Week-7,Q1,2023,4944.0,1151,3684,64,0.233,Swipe ,Entertainment,442.08,0
