Client_Num,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Car_Owner,House_Owner,Personal_loan,contact,Cust_Satisfaction_Score
CUST_04885,28,M,0,Uneducated,Single,FL,yes,no,no,unknown,2
CUST_04886,57,F,3,Graduate,Unknown,FL,no,yes,no,telephone,2
CUST_04890,40,M,3,High School,Unknown,CA,yes,yes,no,cellular,2
CUST_04891,55,M,2,Unknown,Single,CA,no,yes,no,cellular,1
CUST_04895,48,M,1,Unknown,Married,CA,no,yes,no,cellular,3
CUST_04900,42,M,2,Graduate,Single,FL,yes,yes,yes,cellular,2
CUST_04901,44,F,3,Unknown,Single,CA,yes,no,no,cellular,3
CUST_04903,50,F,2,High School,Married,CA,no,yes,no,cellular,1
CUST_04904,46,F,3,Graduate,Unknown,CA,yes,yes,no,unknown,3
CUST_04907,55,M,2,High School,Single,TX,no,yes,no,unknown,3
CUST_04908,42,F,4,Graduate,Married,FL,no,no,no,cellular,3
CUST_04909,38,M,1,Uneducated,Unknown,TX,no,yes,no,unknown,1
CUST_04915,54,M,2,Graduate,Married,FL,yes,no,yes,cellular,3
CUST_04919,40,M,3,Uneducated,Married,NJ,no,no,no,cellular,3
CUST_04923,28,F,0,Unknown,Single,CA,no,yes,no,cellular,3
CUST_04925,47,F,4,High School,Married,CA,no,no,no,unknown,3
CUST_04930,46,M,3,High School,Single,MO,no,no,no,cellular,1
CUST_04933,43,F,5,Graduate,Single,CA,no,yes,no,cellular,3
CUST_04935,38,M,3,Graduate,Single,FL,yes,no,no,cellular,1
CUST_04937,59,F,2,High School,Married,CA,no,yes,no,cellular,3
CUST_04950,49,F,2,High School,Married,NY,no,yes,no,unknown,3
CUST_04951,51,F,2,Graduate,Single,CA,no,no,yes,cellular,3
CUST_04953,37,M,3,Graduate,Single,FL,yes,no,no,cellular,3
CUST_04956,42,M,4,Graduate,Married,NJ,yes,no,no,unknown,3
CUST_04962,40,F,3,Graduate,Married,CA,no,no,no,cellular,1
CUST_04964,62,F,0,Graduate,Married,FL,no,yes,no,telephone,3
CUST_04966,40,M,3,Graduate,Single,NY,no,yes,no,unknown,1
CUST_04978,40,F,3,Unknown,Married,FL,yes,yes,no,cellular,3
CUST_04982,49,F,4,High School,Married,CA,yes,yes,no,cellular,3
CUST_04986,56,M,1,Graduate,Single,FL,yes,yes,no,cellular,3
CUST_04996,48,M,5,Graduate,Married,CA,yes,no,no,cellular,1
CUST_05000,46,F,2,Graduate,Single,NY,yes,yes,no,unknown,1
CUST_05004,39,F,3,Graduate,Married,TX,no,yes,no,telephone,3
CUST_05008,31,M,0,Graduate,Married,TX,yes,no,no,unknown,1
CUST_05013,39,M,2,High School,Unknown,CA,yes,no,no,cellular,3
CUST_05014,46,F,1,Uneducated,Single,CA,no,no,no,cellular,1
CUST_05015,56,F,0,Graduate,Single,FL,no,yes,no,cellular,3
CUST_05021,59,M,0,Graduate,Single,NY,yes,yes,no,cellular,3
CUST_05023,51,F,2,Graduate,Married,TX,no,yes,no,unknown,2
CUST_05024,44,M,3,Graduate,Married,FL,no,no,no,cellular,2
CUST_05027,47,F,4,Post-Graduate,Single,CA,no,yes,no,cellular,2
CUST_05028,50,F,4,High School,Married,CA,no,yes,no,cellular,3
CUST_05031,56,F,4,Post-Graduate,Unknown,CA,no,yes,no,unknown,1
CUST_05033,46,F,5,Graduate,Married,CA,no,yes,no,cellular,3
CUST_05034,44,M,3,Graduate,Married,SC,yes,yes,no,cellular,3
CUST_05035,39,F,1,High School,Single,NJ,yes,no,no,cellular,3
CUST_05047,55,M,4,High School,Single,CA,no,yes,no,cellular,2
CUST_05050,47,F,4,Post-Graduate,Unknown,TX,yes,yes,yes,unknown,3
CUST_05051,44,M,4,Unknown,Married,AK,yes,yes,yes,cellular,1
CUST_05061,40,F,4,Graduate,Single,NJ,yes,yes,no,cellular,3
CUST_05065,45,F,3,High School,Married,CA,yes,no,no,cellular,2
CUST_05066,41,F,5,Graduate,Married,CA,yes,yes,yes,cellular,1
CUST_05072,50,F,5,Graduate,Married,TX,yes,yes,no,cellular,1
CUST_05073,35,F,1,Graduate,Married,CA,yes,no,no,telephone,3
CUST_05077,53,F,3,Uneducated,Single,CA,yes,no,no,cellular,3
CUST_05082,35,M,3,Graduate,Married,CA,yes,no,no,unknown,3
CUST_05083,41,F,5,High School,Single,CA,no,no,no,cellular,3
CUST_05091,43,F,4,Unknown,Married,TX,yes,yes,yes,cellular,3
CUST_05093,49,M,2,Unknown,Married,CA,yes,no,no,cellular,3
CUST_05095,54,F,2,Graduate,Married,NY,yes,yes,no,unknown,2
CUST_05112,55,M,3,Graduate,Married,CA,no,yes,no,cellular,3
CUST_05115,45,F,4,High School,Single,NY,no,no,yes,cellular,1
CUST_05118,50,F,3,Graduate,Married,TX,yes,no,yes,cellular,1
CUST_05119,58,F,2,Uneducated,Married,NY,no,no,no,cellular,3
CUST_05121,50,F,3,Graduate,Married,CA,no,no,no,unknown,3
CUST_05122,53,M,4,Graduate,Married,NY,no,no,no,cellular,3
CUST_05124,34,F,1,Uneducated,Married,FL,yes,yes,no,cellular,3
CUST_05130,42,F,4,Graduate,Married,NY,yes,yes,no,cellular,3
CUST_05131,33,M,1,Uneducated,Married,FL,no,yes,no,telephone,1
CUST_05138,52,F,2,Unknown,Single,TX,yes,no,yes,cellular,3
CUST_05139,46,F,3,Graduate,Single,NJ,yes,no,yes,unknown,5
CUST_05144,48,M,5,Uneducated,Single,CA,no,no,no,cellular,2
CUST_05146,46,F,2,High School,Single,NY,yes,no,no,unknown,5
CUST_05152,36,M,3,Graduate,Married,CA,no,no,no,cellular,3
CUST_05160,56,F,1,Uneducated,Unknown,FL,no,no,no,cellular,5
CUST_05169,47,F,3,Unknown,Unknown,CA,no,yes,no,cellular,3
CUST_05170,47,F,2,High School,Single,NY,yes,no,no,unknown,3
CUST_05172,59,F,0,Unknown,Single,TX,no,yes,no,unknown,3
CUST_05181,42,M,4,Unknown,Married,FL,no,no,no,cellular,3
CUST_05182,27,F,0,High School,Single,CA,no,no,no,unknown,5
CUST_05184,33,M,3,High School,Married,IA,yes,yes,no,cellular,3
CUST_05194,62,F,1,High School,Married,NJ,yes,no,no,cellular,3
CUST_05200,65,F,2,High School,Married,NJ,yes,yes,no,cellular,3
CUST_05203,50,F,3,High School,Single,IL,no,no,yes,cellular,2
CUST_05205,41,F,3,High School,Single,TX,yes,no,no,unknown,3
CUST_05207,50,F,2,Graduate,Married,CA,yes,yes,no,cellular,3
CUST_05212,44,F,3,Graduate,Single,NY,yes,no,no,cellular,3
CUST_05217,52,M,2,Graduate,Married,FL,yes,no,no,cellular,3
CUST_05218,42,F,5,Unknown,Married,TX,yes,yes,no,unknown,5
CUST_05219,43,F,3,High School,Married,NY,no,no,yes,cellular,3
CUST_05222,46,F,4,High School,Unknown,TX,yes,yes,no,cellular,5
CUST_05227,31,M,0,Graduate,Married,NY,no,no,no,cellular,2
CUST_05228,34,F,1,Doctorate,Married,NJ,no,no,no,cellular,3
CUST_05229,44,M,4,Unknown,Married,CT,no,no,no,cellular,2
CUST_05230,49,M,5,Post-Graduate,Single,NV,yes,yes,no,cellular,3
CUST_05240,30,F,0,Uneducated,Married,TX,no,yes,no,cellular,3
CUST_05246,44,F,3,Unknown,Married,NY,no,yes,no,cellular,3
CUST_05258,55,F,3,High School,Married,CA,no,yes,no,telephone,3
CUST_05260,53,F,1,Unknown,Single,FL,no,yes,no,unknown,2
CUST_05265,45,F,3,Uneducated,Single,FL,no,yes,no,cellular,3
CUST_05266,50,F,1,High School,Married,FL,no,no,no,cellular,4
CUST_05267,46,M,3,Unknown,Married,TX,no,no,no,unknown,4
CUST_05268,52,F,3,Graduate,Single,FL,yes,no,no,cellular,4
CUST_05270,65,M,1,Doctorate,Single,FL,yes,no,no,cellular,4
CUST_05271,57,F,3,Doctorate,Single,NY,no,no,no,unknown,5
CUST_05272,50,F,4,Doctorate,Single,MO,yes,no,no,cellular,3
CUST_05273,53,F,2,Unknown,Married,TX,yes,yes,no,cellular,4
CUST_05275,49,F,3,Graduate,Unknown,CA,no,yes,no,cellular,4
CUST_05279,41,F,4,High School,Single,HI,yes,no,no,unknown,3
CUST_05282,47,M,5,Graduate,Single,CA,no,yes,no,cellular,3
CUST_05287,50,F,3,Unknown,Married,NJ,yes,no,no,unknown,4
CUST_05291,52,F,2,Graduate,Married,TX,yes,no,no,cellular,4
CUST_05293,43,F,2,Post-Graduate,Married,NJ,no,no,no,unknown,4
CUST_05295,51,F,3,High School,Married,CA,yes,yes,no,unknown,4
CUST_05297,53,M,3,Uneducated,Married,FL,no,yes,yes,cellular,4
CUST_05299,51,M,0,Uneducated,Single,CA,no,no,no,cellular,4
CUST_05305,50,F,2,Graduate,Married,TX,no,yes,no,cellular,5
CUST_05309,38,F,2,Graduate,Married,CA,no,yes,no,cellular,5
CUST_05314,31,F,1,Unknown,Single,TX,no,yes,no,unknown,5
CUST_05315,46,M,2,Uneducated,Unknown,FL,yes,yes,no,cellular,3
CUST_05322,49,F,4,High School,Married,CA,no,no,no,cellular,5
CUST_05324,46,F,4,Post-Graduate,Single,TX,no,no,yes,cellular,4
CUST_05327,41,M,3,High School,Single,TX,no,yes,no,cellular,3
CUST_05329,51,M,2,Uneducated,Single,NJ,yes,no,no,cellular,4
CUST_05338,50,F,2,High School,Single,TX,no,no,no,unknown,4
CUST_05339,59,M,1,Graduate,Single,FL,no,yes,no,cellular,4
CUST_05341,65,F,1,Unknown,Single,CA,no,yes,no,unknown,4
CUST_05350,39,F,2,Graduate,Married,TX,no,no,no,cellular,3
CUST_05351,44,M,2,Graduate,Unknown,NV,no,no,no,cellular,5
CUST_05352,47,F,2,Graduate,Single,IA,no,yes,yes,cellular,4
CUST_05355,51,M,4,Graduate,Single,NY,no,yes,no,cellular,3
CUST_05359,55,M,3,Unknown,Married,NY,no,yes,no,cellular,5
CUST_05360,37,M,1,Graduate,Single,FL,no,yes,no,cellular,3
CUST_05363,55,M,3,High School,Single,TX,no,no,no,cellular,5
CUST_05364,52,F,0,Graduate,Unknown,NY,no,no,no,cellular,5
CUST_05365,51,F,0,High School,Married,CA,no,no,no,cellular,5
CUST_05369,50,F,4,Graduate,Married,NY,no,no,no,unknown,4
CUST_05372,56,M,0,Graduate,Married,NJ,no,no,no,cellular,5
CUST_05373,37,M,3,Graduate,Married,FL,no,yes,no,cellular,5
CUST_05376,65,F,0,High School,Single,CA,yes,no,no,cellular,3
CUST_05377,54,F,0,Graduate,Married,CA,no,no,no,cellular,3
CUST_05378,40,F,4,Uneducated,Single,CA,no,no,no,cellular,5
CUST_05385,44,F,2,Graduate,Married,NJ,no,yes,no,cellular,3
CUST_05387,54,F,4,Graduate,Single,TX,no,no,no,unknown,5
CUST_05390,39,M,2,Uneducated,Single,TX,no,yes,yes,cellular,4
CUST_05392,47,M,1,Graduate,Married,NY,no,no,no,cellular,5
CUST_05396,40,M,2,Unknown,Single,NY,yes,yes,no,unknown,3
CUST_05397,67,F,1,Graduate,Married,TX,yes,yes,no,unknown,3
CUST_05399,49,M,2,Uneducated,Married,TX,yes,yes,yes,cellular,4
CUST_05400,62,F,0,Graduate,Single,CA,yes,yes,no,cellular,5
CUST_05406,46,F,3,Graduate,Single,NJ,yes,yes,yes,unknown,4
CUST_05412,50,F,0,Graduate,Single,TX,yes,no,no,unknown,4
CUST_05413,40,F,4,Doctorate,Married,TX,yes,yes,no,cellular,4
CUST_05415,52,F,2,High School,Single,TX,no,no,no,cellular,4
CUST_05418,50,M,2,Uneducated,Unknown,NY,no,no,no,unknown,3
CUST_05419,56,M,1,High School,Married,FL,yes,yes,yes,unknown,4
CUST_05420,30,M,0,Unknown,Single,NY,yes,no,no,cellular,4
CUST_05423,41,F,1,Doctorate,Married,TX,yes,no,no,cellular,4
CUST_05428,44,M,2,Unknown,Unknown,FL,no,no,no,cellular,4
CUST_05432,43,F,2,Graduate,Single,TX,yes,no,no,cellular,4
CUST_05442,31,M,2,Unknown,Single,NJ,no,no,no,unknown,4
CUST_05447,47,F,2,High School,Married,TX,yes,yes,no,cellular,3
CUST_05448,35,M,1,Unknown,Single,CA,no,yes,no,cellular,4
CUST_05454,49,F,2,Uneducated,Single,CA,no,yes,no,cellular,3
CUST_05457,52,F,2,Unknown,Single,TX,no,yes,no,cellular,4
CUST_05462,50,F,1,Graduate,Single,TX,no,yes,no,cellular,5
CUST_05465,58,M,3,Unknown,Married,CA,no,yes,no,cellular,4
CUST_05466,42,F,5,Graduate,Single,CA,yes,yes,no,cellular,5
CUST_05472,49,M,2,Graduate,Married,NJ,yes,no,no,unknown,4
CUST_05475,53,F,1,Graduate,Married,WA,no,yes,yes,telephone,4
CUST_05478,54,M,1,Unknown,Married,NY,no,yes,no,unknown,5
CUST_05482,48,F,4,High School,Married,NY,yes,yes,no,cellular,4
CUST_05485,55,M,2,Graduate,Married,NY,yes,yes,no,telephone,4
CUST_05493,34,M,3,High School,Single,AK,no,yes,no,cellular,5
CUST_05497,37,F,2,High School,Single,CA,no,yes,yes,cellular,3
CUST_05502,59,F,1,Post-Graduate,Married,NY,yes,no,yes,cellular,5
CUST_05504,57,F,3,Graduate,Single,NY,no,yes,no,cellular,5
CUST_05505,46,M,2,High School,Married,TX,no,yes,no,unknown,5
CUST_05509,54,F,3,High School,Married,NY,no,no,no,cellular,5
CUST_05516,31,F,0,Post-Graduate,Single,NY,yes,yes,no,unknown,4
CUST_05517,44,F,3,Uneducated,Unknown,FL,no,no,no,cellular,4
CUST_05519,41,M,3,Unknown,Single,NY,yes,yes,no,cellular,4
CUST_05520,39,M,2,Graduate,Married,FL,yes,yes,yes,cellular,3
CUST_05530,49,M,2,Uneducated,Married,CA,no,no,no,cellular,4
CUST_05533,58,F,2,High School,Married,TX,yes,no,no,cellular,4
CUST_05538,49,F,5,Graduate,Single,NJ,no,yes,no,cellular,4
CUST_05545,48,F,2,Graduate,Married,NY,no,no,no,cellular,4
CUST_05546,36,F,3,Graduate,Single,FL,yes,no,no,unknown,4
CUST_05550,44,F,4,Graduate,Married,NY,yes,no,no,unknown,4
CUST_05551,43,F,4,Unknown,Single,NY,no,no,no,cellular,4
CUST_05552,52,M,3,High School,Married,TX,yes,yes,yes,cellular,4
CUST_05555,38,M,2,High School,Married,FL,yes,no,no,cellular,4
CUST_05557,47,F,2,Graduate,Married,CA,no,yes,no,cellular,3
CUST_05560,50,F,1,Uneducated,Married,FL,no,no,no,cellular,4
CUST_05562,50,F,3,Unknown,Single,NY,yes,yes,no,cellular,3
CUST_05567,34,F,3,Graduate,Married,CA,yes,yes,yes,cellular,4
CUST_05573,51,F,1,Unknown,Married,NY,no,yes,no,cellular,4
CUST_05578,51,M,2,Graduate,Married,CA,no,no,no,unknown,3
CUST_05582,51,M,3,Uneducated,Unknown,WA,yes,yes,no,cellular,3
CUST_05584,48,M,5,Unknown,Married,NY,no,yes,no,cellular,5
CUST_05585,51,M,3,High School,Married,TX,no,no,no,telephone,4
CUST_05594,26,M,0,Graduate,Single,NY,yes,yes,no,cellular,3
CUST_05596,61,M,0,High School,Single,FL,yes,no,no,unknown,3
CUST_05606,41,F,4,Uneducated,Single,TX,no,no,no,cellular,3
CUST_05607,33,F,2,Doctorate,Married,CA,no,yes,no,cellular,3
CUST_05616,49,F,3,Post-Graduate,Single,CA,yes,yes,no,cellular,5
CUST_05617,29,F,1,Uneducated,Married,CA,yes,yes,no,unknown,5
CUST_05618,43,M,4,Unknown,Married,FL,no,no,no,cellular,4
CUST_05621,53,M,1,High School,Married,NE,no,yes,no,cellular,5
CUST_05628,49,M,3,Graduate,Married,CA,no,yes,yes,unknown,3
CUST_05633,35,F,0,High School,Single,NY,no,no,no,cellular,5
CUST_05636,52,M,3,Uneducated,Married,CA,yes,no,no,cellular,4
CUST_05637,56,F,2,Graduate,Married,NY,yes,no,no,cellular,4
CUST_05640,65,F,0,High School,Married,NJ,yes,no,no,cellular,5
CUST_05641,45,F,4,Graduate,Unknown,TX,no,no,yes,cellular,4
CUST_05642,49,F,4,Unknown,Married,NJ,no,no,no,unknown,4
CUST_05643,36,F,2,Graduate,Unknown,CA,no,no,no,cellular,5
CUST_05649,37,F,4,Graduate,Single,NY,yes,no,no,cellular,3
CUST_05653,51,M,3,Graduate,Married,IL,no,yes,no,cellular,4
CUST_05655,48,M,3,Graduate,Married,FL,no,no,no,cellular,3
CUST_05664,56,F,1,High School,Married,TX,yes,yes,no,unknown,4
CUST_05665,64,F,1,High School,Single,CA,no,yes,no,cellular,4
CUST_05666,51,F,3,Uneducated,Married,CA,no,yes,no,cellular,4
CUST_05667,62,M,1,Unknown,Single,TX,yes,yes,no,cellular,4
CUST_05670,45,F,3,High School,Married,NY,yes,no,no,cellular,5
CUST_05675,34,F,2,Graduate,Married,CA,no,no,no,unknown,3
CUST_05677,53,F,1,Post-Graduate,Single,CA,no,no,no,cellular,3
CUST_05681,51,M,3,Graduate,Single,TX,yes,no,no,cellular,4
CUST_05682,49,M,2,Graduate,Married,FL,yes,yes,no,cellular,3
CUST_05688,42,F,3,Unknown,Single,NY,no,no,no,cellular,4
CUST_05689,44,M,4,Unknown,Single,TX,yes,no,no,cellular,3
CUST_05696,36,M,0,Graduate,Married,NY,no,no,no,cellular,5
CUST_05697,48,M,3,Graduate,Married,TX,no,yes,no,unknown,4
CUST_05699,37,F,1,Unknown,Single,FL,no,yes,yes,cellular,4
CUST_05708,51,M,4,Graduate,Married,NY,no,yes,no,cellular,4
CUST_05709,31,F,0,Graduate,Single,NY,yes,no,no,cellular,4
CUST_05710,59,M,1,Unknown,Single,CA,no,yes,no,cellular,3
CUST_05711,47,M,5,High School,Single,TX,no,yes,no,cellular,4
CUST_05715,34,F,3,Unknown,Married,CA,yes,yes,no,cellular,4
CUST_05719,52,F,2,Uneducated,Married,NJ,yes,no,no,cellular,4
CUST_05720,56,F,2,High School,Single,TX,no,yes,no,cellular,4
CUST_05728,44,M,3,Graduate,Single,TX,no,yes,no,cellular,3
CUST_05729,43,M,4,Graduate,Married,TX,yes,yes,no,cellular,5
CUST_05730,42,F,2,Unknown,Single,TX,yes,no,no,cellular,5
CUST_05737,52,F,4,Uneducated,Single,TX,no,yes,no,telephone,5
CUST_05742,58,F,4,Graduate,Single,NM,no,yes,no,unknown,4
CUST_05750,48,M,3,Graduate,Married,IL,no,no,no,unknown,4
CUST_05757,61,M,0,Graduate,Single,TX,no,no,no,telephone,5
CUST_05762,46,M,4,Graduate,Single,FL,no,no,no,unknown,5
CUST_05763,38,F,3,High School,Single,TX,no,yes,no,cellular,4
CUST_05764,56,F,2,Uneducated,Married,TX,no,yes,no,cellular,5
CUST_05765,36,M,3,Graduate,Married,NJ,no,no,no,unknown,5
CUST_05767,47,F,2,High School,Single,FL,no,no,no,cellular,5
CUST_05768,54,F,0,Graduate,Married,FL,no,yes,no,cellular,5
CUST_05770,41,F,3,Graduate,Single,CA,no,yes,no,cellular,5
CUST_05771,45,F,2,Graduate,Married,TX,yes,yes,no,cellular,5
CUST_05776,46,F,2,Graduate,Married,NJ,yes,no,no,cellular,5
CUST_05781,53,F,3,Graduate,Single,FL,yes,no,no,unknown,5
CUST_05786,57,M,2,High School,Single,FL,yes,no,no,cellular,4
CUST_05787,57,F,5,Graduate,Married,CA,no,yes,no,cellular,5
CUST_05791,43,F,2,High School,Married,CA,yes,no,no,unknown,5
CUST_05793,52,M,2,Unknown,Married,FL,no,no,no,cellular,4
CUST_05796,54,F,1,Uneducated,Married,TX,no,yes,no,cellular,4
CUST_05804,55,F,2,Graduate,Single,NY,no,yes,no,telephone,4
CUST_05810,49,F,1,Unknown,Married,TX,yes,no,no,cellular,5
CUST_05815,52,F,1,Graduate,Unknown,TX,no,yes,no,cellular,3
CUST_05817,52,F,0,Doctorate,Married,FL,no,yes,no,telephone,4
CUST_05818,47,M,4,High School,Single,CA,yes,no,no,cellular,5
CUST_05820,60,F,1,Graduate,Single,MA,yes,no,no,cellular,3
CUST_05821,57,F,0,High School,Married,AK,yes,no,no,cellular,4
CUST_05822,26,M,1,Graduate,Single,NY,yes,yes,no,cellular,4
CUST_05823,44,F,3,Graduate,Married,TX,yes,no,no,cellular,4
CUST_05825,34,M,4,Graduate,Single,CA,no,no,no,unknown,4
CUST_05826,43,M,3,Uneducated,Unknown,NY,yes,no,no,cellular,3
CUST_05829,39,M,1,Post-Graduate,Single,MI,yes,no,no,cellular,5
CUST_05830,39,M,2,Post-Graduate,Married,CA,no,no,no,telephone,5
CUST_05832,44,M,2,Graduate,Married,NY,no,yes,no,cellular,4
CUST_05835,39,F,1,Uneducated,Single,NJ,no,no,no,cellular,4
CUST_05837,49,F,3,Post-Graduate,Married,NJ,no,no,no,cellular,5
CUST_05838,44,M,4,Graduate,Married,NY,no,yes,no,cellular,5
CUST_05842,52,F,2,Graduate,Single,NY,yes,yes,no,cellular,4
CUST_05850,50,F,1,High School,Married,TX,no,no,no,cellular,4
CUST_05853,38,F,3,Graduate,Single,FL,no,no,no,cellular,4
CUST_05857,45,F,2,Unknown,Married,NY,yes,yes,no,cellular,3
CUST_05861,40,F,3,Graduate,Single,NY,yes,no,no,cellular,5
CUST_05862,46,M,1,High School,Single,MI,yes,no,no,cellular,4
CUST_05863,46,M,4,High School,Married,FL,yes,no,no,cellular,4
CUST_05876,49,F,4,High School,Single,CA,no,yes,no,cellular,3
CUST_05895,57,F,3,Unknown,Single,NY,no,no,no,cellular,3
CUST_05899,62,F,2,Doctorate,Single,TX,yes,no,no,cellular,4
CUST_05900,46,M,3,Uneducated,Married,TX,yes,yes,no,cellular,4
CUST_05901,52,F,2,Graduate,Married,CA,yes,yes,no,cellular,4
CUST_05903,59,F,0,Graduate,Single,TX,no,yes,no,unknown,4
CUST_05906,45,F,3,Unknown,Married,UT,no,no,no,cellular,3
CUST_05909,40,F,3,Uneducated,Married,NY,no,yes,no,unknown,5
CUST_05910,43,M,3,Uneducated,Single,NY,no,no,no,cellular,3
CUST_05913,58,M,2,Unknown,Married,CA,no,no,no,cellular,5
CUST_05915,35,F,4,Graduate,Single,CA,yes,no,no,unknown,5
CUST_05919,63,M,0,High School,Married,NJ,no,no,no,cellular,5
CUST_05921,56,F,2,Graduate,Single,TX,no,yes,no,cellular,3
CUST_05922,64,F,0,Graduate,Single,NJ,yes,yes,no,cellular,4
CUST_05925,55,M,2,Uneducated,Married,NJ,no,yes,no,cellular,4
CUST_05928,54,M,1,Graduate,Married,CA,yes,no,no,cellular,4
CUST_05932,52,F,2,Graduate,Married,CA,no,yes,no,cellular,3
CUST_05937,40,M,3,High School,Married,TX,no,no,no,cellular,4
CUST_05938,40,F,3,Uneducated,Married,CA,yes,yes,no,cellular,3
CUST_05939,39,F,2,Unknown,Single,NY,yes,no,no,cellular,5
CUST_05941,57,M,2,Graduate,Married,NJ,no,no,no,cellular,4
CUST_05945,51,F,1,Post-Graduate,Married,TX,yes,no,no,unknown,5
CUST_05946,54,F,3,Unknown,Single,CA,no,yes,no,unknown,5
CUST_05954,33,M,2,Graduate,Married,FL,no,yes,no,cellular,5
CUST_05956,58,F,2,Uneducated,Single,NJ,no,yes,no,cellular,5
CUST_05958,49,M,2,Uneducated,Married,TX,no,yes,yes,unknown,5
CUST_05964,35,F,2,High School,Married,TX,no,yes,no,cellular,4
CUST_05965,48,M,2,Graduate,Married,NY,no,yes,no,cellular,5
CUST_05966,27,F,0,Graduate,Single,CA,yes,yes,no,unknown,4
CUST_05969,49,F,3,Unknown,Married,TX,yes,no,no,cellular,5
CUST_05973,60,M,0,Graduate,Single,TX,no,yes,no,unknown,4
CUST_05980,49,F,3,Graduate,Single,FL,yes,no,no,unknown,3
CUST_05981,51,M,1,High School,Married,TX,no,yes,no,cellular,3
CUST_05982,40,M,3,Graduate,Married,CA,yes,no,no,cellular,4
CUST_05983,54,M,1,Unknown,Single,TX,yes,yes,yes,cellular,5
CUST_05984,53,M,3,High School,Married,NJ,no,no,no,cellular,3
CUST_05991,44,M,3,High School,Single,TX,yes,yes,no,cellular,4
CUST_05994,51,F,2,High School,Single,CA,no,yes,no,telephone,4
CUST_06009,28,F,0,Unknown,Single,CA,no,yes,no,cellular,4
CUST_06011,43,F,2,High School,Married,MI,yes,yes,no,cellular,4
CUST_06014,42,F,2,Uneducated,Married,TX,no,no,no,cellular,4
CUST_06019,44,F,5,Graduate,Married,NY,yes,yes,no,cellular,4
CUST_06023,51,M,3,Graduate,Married,TX,no,yes,no,cellular,3
CUST_06030,52,M,2,Graduate,Married,NY,no,yes,no,cellular,5
CUST_06038,44,M,4,Graduate,Single,NY,no,no,no,cellular,5
CUST_06044,40,F,3,Graduate,Unknown,CA,no,no,no,cellular,4
CUST_06046,40,F,3,Graduate,Single,CA,no,yes,no,cellular,4
CUST_06052,65,F,0,Uneducated,Single,NY,no,no,no,cellular,5
CUST_06058,46,F,2,Graduate,Single,TX,yes,no,yes,cellular,5
CUST_06059,52,F,3,Uneducated,Married,CA,no,no,yes,cellular,4
CUST_06061,39,F,2,Unknown,Married,CA,no,yes,yes,telephone,4
CUST_06062,51,M,4,Uneducated,Single,CA,yes,yes,no,cellular,3
CUST_06063,54,M,3,Graduate,Single,HI,no,no,no,telephone,4
CUST_06066,58,F,2,High School,Married,NY,no,yes,no,cellular,3
CUST_06068,48,F,3,Doctorate,Single,NY,no,no,no,unknown,5
CUST_06072,36,M,2,Graduate,Married,FL,no,yes,no,cellular,5
CUST_06073,40,F,4,High School,Married,NY,yes,no,no,cellular,3
CUST_06074,35,F,0,Unknown,Married,CA,no,no,no,cellular,5
CUST_06077,46,F,4,Graduate,Single,TX,no,yes,no,telephone,3
CUST_06078,53,F,2,Graduate,Married,CA,yes,no,yes,cellular,5
CUST_06081,49,F,2,Uneducated,Single,CA,no,yes,no,cellular,4
CUST_06082,51,M,2,High School,Single,NY,yes,no,no,cellular,5
CUST_06084,47,F,4,Uneducated,Single,FL,yes,no,no,cellular,5
CUST_06085,45,M,4,Graduate,Single,NV,yes,yes,no,cellular,5
CUST_06089,50,F,2,Unknown,Single,CA,yes,no,no,cellular,3
CUST_06093,32,M,3,Graduate,Married,FL,no,yes,no,unknown,5
CUST_06097,50,M,1,Graduate,Single,TX,no,yes,no,cellular,3
CUST_06099,55,F,0,Graduate,Married,NY,yes,no,no,cellular,3
CUST_06102,40,F,2,Graduate,Single,NJ,yes,no,no,unknown,4
CUST_06104,40,M,2,Graduate,Single,NY,yes,yes,no,cellular,4
CUST_06106,52,F,1,Post-Graduate,Single,IA,yes,yes,no,unknown,3
CUST_06110,32,M,3,Graduate,Married,NY,no,no,no,cellular,3
CUST_06114,36,M,3,High School,Single,NY,no,no,no,cellular,3
CUST_06127,26,F,1,Graduate,Single,CA,yes,yes,no,cellular,4
CUST_06129,26,F,2,High School,Single,NY,no,no,no,unknown,4
CUST_06130,59,F,0,Graduate,Married,CA,no,yes,no,cellular,4
CUST_06131,47,F,3,Graduate,Married,CA,yes,yes,no,cellular,4
CUST_06136,42,M,4,High School,Unknown,FL,no,no,no,cellular,3
CUST_06138,48,F,2,Graduate,Married,NY,yes,yes,no,cellular,4
CUST_06146,40,M,2,Graduate,Married,TX,no,yes,no,cellular,4
CUST_06150,40,F,4,Unknown,Married,TX,yes,no,no,cellular,3
CUST_06152,56,M,3,Graduate,Married,TX,no,yes,no,cellular,5
CUST_06157,49,M,2,Uneducated,Married,NY,no,yes,no,cellular,5
CUST_06158,60,F,2,High School,Married,NJ,yes,no,no,unknown,4
CUST_06160,40,F,2,Graduate,Unknown,NY,yes,yes,no,unknown,3
CUST_06161,40,F,2,High School,Single,CA,no,no,no,unknown,5
CUST_06162,37,M,3,Uneducated,Unknown,TX,yes,no,no,cellular,3
CUST_06163,34,F,1,High School,Single,CA,no,no,no,cellular,4
